tarih,urun_adi,birim,en_dusuk,en_yuksek,ithal_mi,hassasiyet_katsayisi,mevsim_faktoru,ort_fiyat
2024-01-04,pazi,Bağ,5.0,6.0,0,1.2,0,5.5
2024-01-04,termi̇ye,Kg,15.0,22.0,0,1.2,0,18.5
2024-01-04,turp (muhteli̇f),Kg,5.0,8.5,0,1.2,0,6.75
2024-01-04,armut (ankara),Kg,25.0,35.0,0,1.1,0,30.0
2024-01-04,ayva (muhteli̇f),Kg,20.0,30.0,0,1.2,0,25.0
2024-01-04,elma (arjanti̇n),Kg,20.0,33.0,0,1.1,0,26.5
2024-01-04,greyfurt,Kg,6.0,11.0,0,1.2,0,8.5
2024-01-04,yer elmasi,Kg,18.0,20.0,0,1.1,0,19.0
2024-01-04,karpuz (muhteli̇f),Kg,28.0,38.0,0,1.0,0,33.0
2024-01-04,kestane,Kg,80.0,190.0,0,1.2,0,135.0
2024-01-08,bi̇ber (ci̇n),Kg,30.0,55.0,0,1.2,0,42.5
2024-01-08,bi̇ber (çarli̇),Kg,20.0,28.0,0,1.2,0,24.0
2024-01-08,bi̇ber (dolma),Kg,25.0,36.0,0,1.2,0,30.5
2024-01-08,bi̇ber (kil),Kg,30.0,50.0,0,1.2,0,40.0
2024-01-08,bi̇ber (kapya),Kg,20.0,37.0,0,1.2,0,28.5
2024-01-08,bi̇ber (si̇vri̇),Kg,20.0,35.0,0,1.2,0,27.5
2024-01-08,bi̇ber (köy),Kg,25.0,35.0,0,1.2,0,30.0
2024-01-08,brokoli̇,Kg,15.0,27.0,0,1.5,0,21.0
2024-01-08,dere otu,Bağ,5.0,7.0,0,1.2,0,6.0
2024-01-08,domates (çeri),Kg,30.0,43.0,0,1.5,0,36.5
2024-01-08,domates (muhteli̇f),Kg,20.0,35.0,0,1.5,0,27.5
2024-01-08,domates (salkim),Kg,23.0,38.0,0,1.5,0,30.5
2024-01-08,domates (salkim kutu),Kg,27.0,35.0,0,1.5,0,31.0
2024-01-08,domates (köy),Kg,22.0,33.0,0,1.5,0,27.5
2024-01-08,domates (i̇ki̇nci̇),Kg,14.0,20.0,0,1.5,0,17.0
2024-01-08,ekşi̇ ot (bağ),Bağ,4.0,7.5,0,1.2,0,5.75
2024-01-08,fasulye (muhteli̇f),Kg,30.0,43.0,0,1.2,0,36.5
2024-01-08,fesleğen (reyhan),Bağ,6.0,10.0,0,1.2,0,8.0
2024-01-08,ispanak,Kg,10.0,16.0,0,1.2,0,13.0
2024-01-08,kabak (beyaz),Kg,20.0,40.0,0,1.2,0,30.0
2024-01-08,kabak (kara),Kg,20.0,40.0,0,1.2,0,30.0
2024-01-08,karnabahar,Kg,7.0,16.0,0,1.4,0,11.5
2024-01-08,lahana (beyaz),Kg,5.0,10.0,0,1.2,1,7.5
2024-01-08,lahana (mor),Kg,6.0,12.0,0,1.2,1,9.0
2024-01-08,mantar (kültür),Kg,60.0,80.0,0,1.2,0,70.0
2024-01-08,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2024-01-08,marul (mor),Adet,15.0,21.0,0,1.6,0,18.0
2024-01-08,marul (muhteli̇f),Adet,12.0,17.0,0,1.6,0,14.5
2024-01-08,maydonoz,Bağ,3.0,5.0,0,1.2,0,4.0
2024-01-08,nane (bağ),Bağ,7.0,12.0,0,1.6,0,9.5
2024-01-08,patates,Kg,12.0,17.0,0,1.0,1,14.5
2024-01-08,patlican (kemer),Kg,15.0,20.0,0,1.2,0,17.5
2024-01-08,patlican (topak),Kg,20.0,25.0,0,1.2,0,22.5
2024-01-08,pirasa,Kg,10.0,15.0,0,1.2,0,12.5
2024-01-08,roka (bağ),Bağ,5.0,8.0,0,1.2,0,6.5
2024-01-08,salatalik (si̇lor),Kg,22.0,35.0,0,1.2,0,28.5
2024-01-08,salatalik (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-08,sarimsak (kuru),Kg,50.0,100.0,0,1.2,0,75.0
2024-01-08,semi̇z otu (bağ),Bağ,7.0,12.0,0,1.2,0,9.5
2024-01-08,sogan (kuru),Kg,6.0,9.0,0,1.2,0,7.5
2024-01-08,sogan (yeşi̇l),Kg,25.0,40.0,0,1.2,0,32.5
2024-01-08,tere,Bağ,4.0,8.0,0,1.2,0,6.0
2024-01-08,havuç,Kg,7.0,11.0,0,1.1,1,9.0
2024-01-08,kabak (bal),Kg,5.0,12.0,0,1.2,0,8.5
2024-01-08,kerevi̇z,Kg,10.0,15.0,0,1.2,0,12.5
2024-01-08,patates (i̇ki̇nci̇),Kg,9.0,12.0,0,1.0,1,10.5
2024-01-08,sogan (kirmizi),Kg,15.0,30.0,0,1.2,0,22.5
2024-01-08,pazi,Bağ,5.0,6.0,0,1.2,0,5.5
2024-01-08,turp (muhteli̇f),Kg,5.0,8.5,0,1.2,0,6.75
2024-01-08,zencefi̇l (taze),Kg,150.0,200.0,0,1.2,0,175.0
2024-01-08,ananas,Adet,45.0,60.0,1,1.2,0,52.5
2024-01-08,armut (deveci̇),Kg,25.0,38.0,0,1.1,0,31.5
2024-01-08,armut (muhteli̇f),Kg,28.0,40.0,0,1.1,0,34.0
2024-01-08,armut (santa mari̇na),Kg,30.0,45.0,0,1.1,0,37.5
2024-01-08,avakado,Adet,20.0,30.0,0,1.2,0,25.0
2024-01-08,çi̇lek,Kg,40.0,80.0,0,1.2,0,60.0
2024-01-08,elma (golden),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-08,elma (starki̇ng),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-08,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-01-08,elma (amasya),Kg,24.0,33.0,0,1.1,0,28.5
2024-01-08,elma (granny smi̇th),Kg,18.0,33.0,0,1.1,0,25.5
2024-01-08,eri̇k (anjeli̇ka),Kg,45.0,75.0,0,1.2,0,60.0
2024-01-08,hi̇ndi̇stan cevi̇zi̇,Adet,35.0,50.0,0,1.2,0,42.5
2024-01-08,li̇mon,Kg,4.0,10.0,0,1.2,0,7.0
2024-01-08,li̇mon (yatak),Kg,7.0,18.0,0,1.2,0,12.5
2024-01-08,li̇mon (fi̇le),Kg,7.0,12.0,0,1.2,0,9.5
2024-01-08,muz (i̇thal),Kg,50.0,60.0,1,1.3,1,55.0
2024-01-08,muz (yerli̇),Kg,20.0,28.0,1,1.3,1,24.0
2024-01-08,portakal (muhteli̇f),Kg,7.0,14.0,0,1.0,1,10.5
2024-01-08,üzüm (çeki̇rdeksi̇z),Kg,40.0,60.0,0,1.4,0,50.0
2024-01-08,üzüm (muhteli̇f),Kg,30.0,60.0,0,1.4,0,45.0
2024-01-08,kavun (muhteli̇f),Kg,15.0,35.0,0,1.2,0,25.0
2024-01-08,üzüm (si̇yah),Kg,40.0,65.0,0,1.4,0,52.5
2024-01-08,ki̇vi̇ (i̇thal),Kg,60.0,90.0,0,1.2,0,75.0
2024-01-08,ki̇vi̇,Kg,20.0,45.0,0,1.2,0,32.5
2024-01-08,hurma (cennet),Kg,30.0,60.0,0,1.2,0,45.0
2024-01-08,mandali̇na (satsuma),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-08,mandali̇n (muhteli̇f),Kg,6.0,13.0,0,1.2,0,9.5
2024-01-08,nar (muhteli̇f),Kg,13.0,35.0,0,1.1,0,24.0
2024-01-08,nar (çeki̇rdeksi̇z),Kg,35.0,48.0,0,1.1,0,41.5
2024-01-08,termi̇ye,Kg,15.0,22.0,0,1.2,0,18.5
2024-01-08,armut (ankara),Kg,25.0,35.0,0,1.1,0,30.0
2024-01-08,ayva (muhteli̇f),Kg,20.0,30.0,0,1.2,0,25.0
2024-01-08,elma (arjanti̇n),Kg,20.0,33.0,0,1.1,0,26.5
2024-01-08,greyfurt,Kg,5.0,10.0,0,1.2,0,7.5
2024-01-08,yer elmasi,Kg,18.0,20.0,0,1.1,0,19.0
2024-01-08,karpuz (muhteli̇f),Kg,28.0,38.0,0,1.0,0,33.0
2024-01-08,kestane,Kg,80.0,190.0,0,1.2,0,135.0
2024-01-08,portakal (fi̇ni̇ke),Kg,10.0,28.0,0,1.0,1,19.0
2024-01-08,bi̇ber (ci̇n),Kg,30.0,55.0,0,1.2,0,42.5
2024-01-08,bi̇ber (çarli̇),Kg,20.0,28.0,0,1.2,0,24.0
2024-01-08,bi̇ber (dolma),Kg,25.0,36.0,0,1.2,0,30.5
2024-01-08,bi̇ber (kil),Kg,30.0,50.0,0,1.2,0,40.0
2024-01-08,bi̇ber (kapya),Kg,20.0,37.0,0,1.2,0,28.5
2024-01-08,bi̇ber (si̇vri̇),Kg,20.0,35.0,0,1.2,0,27.5
2024-01-08,bi̇ber (köy),Kg,25.0,35.0,0,1.2,0,30.0
2024-01-08,brokoli̇,Kg,15.0,27.0,0,1.5,0,21.0
2024-01-08,dere otu,Bağ,5.0,7.0,0,1.2,0,6.0
2024-01-08,domates (çeri),Kg,30.0,43.0,0,1.5,0,36.5
2024-01-08,domates (muhteli̇f),Kg,20.0,35.0,0,1.5,0,27.5
2024-01-08,domates (salkim),Kg,23.0,38.0,0,1.5,0,30.5
2024-01-08,domates (salkim kutu),Kg,27.0,35.0,0,1.5,0,31.0
2024-01-08,domates (köy),Kg,22.0,33.0,0,1.5,0,27.5
2024-01-08,domates (i̇ki̇nci̇),Kg,14.0,20.0,0,1.5,0,17.0
2024-01-08,ekşi̇ ot (bağ),Bağ,4.0,7.5,0,1.2,0,5.75
2024-01-08,fasulye (muhteli̇f),Kg,30.0,43.0,0,1.2,0,36.5
2024-01-08,fesleğen (reyhan),Bağ,6.0,10.0,0,1.2,0,8.0
2024-01-08,ispanak,Kg,10.0,16.0,0,1.2,0,13.0
2024-01-08,kabak (beyaz),Kg,20.0,40.0,0,1.2,0,30.0
2024-01-08,kabak (kara),Kg,20.0,40.0,0,1.2,0,30.0
2024-01-08,karnabahar,Kg,7.0,16.0,0,1.4,0,11.5
2024-01-08,lahana (beyaz),Kg,5.0,10.0,0,1.2,1,7.5
2024-01-08,lahana (mor),Kg,6.0,12.0,0,1.2,1,9.0
2024-01-08,mantar (kültür),Kg,60.0,80.0,0,1.2,0,70.0
2024-01-08,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2024-01-08,marul (mor),Adet,15.0,21.0,0,1.6,0,18.0
2024-01-08,marul (muhteli̇f),Adet,12.0,17.0,0,1.6,0,14.5
2024-01-08,maydonoz,Bağ,3.0,5.0,0,1.2,0,4.0
2024-01-08,nane (bağ),Bağ,7.0,12.0,0,1.6,0,9.5
2024-01-08,patates,Kg,12.0,17.0,0,1.0,1,14.5
2024-01-08,patlican (kemer),Kg,15.0,20.0,0,1.2,0,17.5
2024-01-08,patlican (topak),Kg,20.0,25.0,0,1.2,0,22.5
2024-01-08,pirasa,Kg,10.0,15.0,0,1.2,0,12.5
2024-01-08,roka (bağ),Bağ,5.0,8.0,0,1.2,0,6.5
2024-01-08,salatalik (si̇lor),Kg,22.0,35.0,0,1.2,0,28.5
2024-01-08,salatalik (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-08,sarimsak (kuru),Kg,50.0,100.0,0,1.2,0,75.0
2024-01-08,semi̇z otu (bağ),Bağ,7.0,12.0,0,1.2,0,9.5
2024-01-08,sogan (kuru),Kg,6.0,9.0,0,1.2,0,7.5
2024-01-08,sogan (yeşi̇l),Kg,25.0,40.0,0,1.2,0,32.5
2024-01-08,tere,Bağ,4.0,8.0,0,1.2,0,6.0
2024-01-08,zencefi̇l (taze),Kg,150.0,200.0,0,1.2,0,175.0
2024-01-08,ananas,Adet,45.0,60.0,1,1.2,0,52.5
2024-01-08,armut (deveci̇),Kg,25.0,38.0,0,1.1,0,31.5
2024-01-08,armut (muhteli̇f),Kg,28.0,40.0,0,1.1,0,34.0
2024-01-08,armut (santa mari̇na),Kg,30.0,45.0,0,1.1,0,37.5
2024-01-08,avakado,Adet,20.0,30.0,0,1.2,0,25.0
2024-01-08,çi̇lek,Kg,40.0,80.0,0,1.2,0,60.0
2024-01-08,elma (golden),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-08,elma (starki̇ng),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-08,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-01-08,elma (amasya),Kg,24.0,33.0,0,1.1,0,28.5
2024-01-08,elma (granny smi̇th),Kg,18.0,33.0,0,1.1,0,25.5
2024-01-08,eri̇k (anjeli̇ka),Kg,45.0,75.0,0,1.2,0,60.0
2024-01-08,havuç,Kg,7.0,11.0,0,1.1,1,9.0
2024-01-08,hi̇ndi̇stan cevi̇zi̇,Adet,35.0,50.0,0,1.2,0,42.5
2024-01-08,li̇mon,Kg,4.0,10.0,0,1.2,0,7.0
2024-01-08,li̇mon (yatak),Kg,7.0,18.0,0,1.2,0,12.5
2024-01-08,li̇mon (fi̇le),Kg,7.0,12.0,0,1.2,0,9.5
2024-01-08,muz (i̇thal),Kg,50.0,60.0,1,1.3,1,55.0
2024-01-08,muz (yerli̇),Kg,20.0,28.0,1,1.3,1,24.0
2024-01-08,portakal (muhteli̇f),Kg,7.0,14.0,0,1.0,1,10.5
2024-01-08,üzüm (çeki̇rdeksi̇z),Kg,40.0,60.0,0,1.4,0,50.0
2024-01-08,üzüm (muhteli̇f),Kg,30.0,60.0,0,1.4,0,45.0
2024-01-08,kavun (muhteli̇f),Kg,15.0,35.0,0,1.2,0,25.0
2024-01-08,üzüm (si̇yah),Kg,40.0,65.0,0,1.4,0,52.5
2024-01-08,ki̇vi̇ (i̇thal),Kg,60.0,90.0,0,1.2,0,75.0
2024-01-08,ki̇vi̇,Kg,20.0,45.0,0,1.2,0,32.5
2024-01-08,hurma (cennet),Kg,30.0,60.0,0,1.2,0,45.0
2024-01-08,mandali̇na (satsuma),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-08,mandali̇n (muhteli̇f),Kg,6.0,13.0,0,1.2,0,9.5
2024-01-08,nar (muhteli̇f),Kg,13.0,35.0,0,1.1,0,24.0
2024-01-08,nar (çeki̇rdeksi̇z),Kg,35.0,48.0,0,1.1,0,41.5
2024-01-08,kabak (bal),Kg,5.0,12.0,0,1.2,0,8.5
2024-01-08,kerevi̇z,Kg,10.0,15.0,0,1.2,0,12.5
2024-01-08,patates (i̇ki̇nci̇),Kg,9.0,12.0,0,1.0,1,10.5
2024-01-08,sogan (kirmizi),Kg,15.0,30.0,0,1.2,0,22.5
2024-01-08,pazi,Bağ,5.0,6.0,0,1.2,0,5.5
2024-01-08,termi̇ye,Kg,15.0,22.0,0,1.2,0,18.5
2024-01-08,turp (muhteli̇f),Kg,5.0,8.5,0,1.2,0,6.75
2024-01-08,armut (ankara),Kg,25.0,35.0,0,1.1,0,30.0
2024-01-08,ayva (muhteli̇f),Kg,20.0,30.0,0,1.2,0,25.0
2024-01-08,elma (arjanti̇n),Kg,20.0,33.0,0,1.1,0,26.5
2024-01-08,greyfurt,Kg,5.0,10.0,0,1.2,0,7.5
2024-01-08,yer elmasi,Kg,18.0,20.0,0,1.1,0,19.0
2024-01-08,karpuz (muhteli̇f),Kg,28.0,38.0,0,1.0,0,33.0
2024-01-08,kestane,Kg,80.0,190.0,0,1.2,0,135.0
2024-01-08,portakal (fi̇ni̇ke),Kg,10.0,28.0,0,1.0,1,19.0
2024-01-11,bi̇ber (ci̇n),Kg,30.0,55.0,0,1.2,0,42.5
2024-01-11,bi̇ber (çarli̇),Kg,20.0,28.0,0,1.2,0,24.0
2024-01-11,bi̇ber (dolma),Kg,25.0,36.0,0,1.2,0,30.5
2024-01-11,bi̇ber (kil),Kg,30.0,50.0,0,1.2,0,40.0
2024-01-11,bi̇ber (kapya),Kg,20.0,37.0,0,1.2,0,28.5
2024-01-11,bi̇ber (si̇vri̇),Kg,18.0,33.0,0,1.2,0,25.5
2024-01-11,bi̇ber (köy),Kg,25.0,35.0,0,1.2,0,30.0
2024-01-11,brokoli̇,Kg,15.0,27.0,0,1.5,0,21.0
2024-01-11,dere otu,Bağ,5.0,7.0,0,1.2,0,6.0
2024-01-11,domates (çeri),Kg,30.0,43.0,0,1.5,0,36.5
2024-01-11,domates (muhteli̇f),Kg,20.0,30.0,0,1.5,0,25.0
2024-01-11,domates (salkim),Kg,23.0,35.0,0,1.5,0,29.0
2024-01-11,domates (salkim kutu),Kg,27.0,35.0,0,1.5,0,31.0
2024-01-11,domates (köy),Kg,22.0,33.0,0,1.5,0,27.5
2024-01-11,domates (i̇ki̇nci̇),Kg,14.0,20.0,0,1.5,0,17.0
2024-01-11,ekşi̇ ot (bağ),Bağ,4.0,7.5,0,1.2,0,5.75
2024-01-11,fasulye (muhteli̇f),Kg,30.0,45.0,0,1.2,0,37.5
2024-01-11,fesleğen (reyhan),Bağ,6.0,10.0,0,1.2,0,8.0
2024-01-11,ispanak,Kg,10.0,16.0,0,1.2,0,13.0
2024-01-11,kabak (beyaz),Kg,20.0,35.0,0,1.2,0,27.5
2024-01-11,kabak (kara),Kg,20.0,35.0,0,1.2,0,27.5
2024-01-11,karnabahar,Kg,7.0,15.0,0,1.4,0,11.0
2024-01-11,lahana (beyaz),Kg,5.0,10.0,0,1.2,1,7.5
2024-01-11,lahana (mor),Kg,6.0,12.0,0,1.2,1,9.0
2024-01-11,mantar (kültür),Kg,60.0,80.0,0,1.2,0,70.0
2024-01-11,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2024-01-11,marul (mor),Adet,15.0,21.0,0,1.6,0,18.0
2024-01-11,marul (muhteli̇f),Adet,12.0,17.0,0,1.6,0,14.5
2024-01-11,maydonoz,Bağ,3.0,5.0,0,1.2,0,4.0
2024-01-11,nane (bağ),Bağ,7.0,12.0,0,1.6,0,9.5
2024-01-11,patates,Kg,12.0,17.0,0,1.0,1,14.5
2024-01-11,patlican (kemer),Kg,15.0,20.0,0,1.2,0,17.5
2024-01-11,patlican (topak),Kg,20.0,25.0,0,1.2,0,22.5
2024-01-11,pirasa,Kg,10.0,17.0,0,1.2,0,13.5
2024-01-11,roka (bağ),Bağ,5.0,8.0,0,1.2,0,6.5
2024-01-11,salatalik (si̇lor),Kg,22.0,35.0,0,1.2,0,28.5
2024-01-11,salatalik (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-11,sarimsak (kuru),Kg,50.0,100.0,0,1.2,0,75.0
2024-01-11,semi̇z otu (bağ),Bağ,7.0,12.0,0,1.2,0,9.5
2024-01-11,sogan (kuru),Kg,6.0,9.0,0,1.2,0,7.5
2024-01-11,sogan (yeşi̇l),Kg,25.0,35.0,0,1.2,0,30.0
2024-01-11,tere,Bağ,4.0,8.0,0,1.2,0,6.0
2024-01-11,havuç,Kg,7.0,11.0,0,1.1,1,9.0
2024-01-11,kabak (bal),Kg,5.0,12.0,0,1.2,0,8.5
2024-01-11,kerevi̇z,Kg,10.0,15.0,0,1.2,0,12.5
2024-01-11,patates (i̇ki̇nci̇),Kg,9.0,12.0,0,1.0,1,10.5
2024-01-11,sogan (kirmizi),Kg,15.0,30.0,0,1.2,0,22.5
2024-01-11,pazi,Bağ,5.0,6.0,0,1.2,0,5.5
2024-01-11,turp (muhteli̇f),Kg,5.0,8.5,0,1.2,0,6.75
2024-01-11,zencefi̇l (taze),Kg,150.0,200.0,0,1.2,0,175.0
2024-01-11,ananas,Adet,45.0,60.0,1,1.2,0,52.5
2024-01-11,armut (deveci̇),Kg,25.0,38.0,0,1.1,0,31.5
2024-01-11,armut (muhteli̇f),Kg,28.0,40.0,0,1.1,0,34.0
2024-01-11,armut (santa mari̇na),Kg,30.0,45.0,0,1.1,0,37.5
2024-01-11,avakado,Adet,20.0,30.0,0,1.2,0,25.0
2024-01-11,çi̇lek,Kg,40.0,80.0,0,1.2,0,60.0
2024-01-11,elma (golden),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-11,elma (starki̇ng),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-11,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-01-11,elma (amasya),Kg,24.0,33.0,0,1.1,0,28.5
2024-01-11,elma (granny smi̇th),Kg,18.0,33.0,0,1.1,0,25.5
2024-01-11,eri̇k (anjeli̇ka),Kg,45.0,75.0,0,1.2,0,60.0
2024-01-11,hi̇ndi̇stan cevi̇zi̇,Adet,35.0,50.0,0,1.2,0,42.5
2024-01-11,li̇mon,Kg,4.0,10.0,0,1.2,0,7.0
2024-01-11,li̇mon (yatak),Kg,7.0,18.0,0,1.2,0,12.5
2024-01-11,li̇mon (fi̇le),Kg,7.0,12.0,0,1.2,0,9.5
2024-01-11,muz (i̇thal),Kg,50.0,60.0,1,1.3,1,55.0
2024-01-11,muz (yerli̇),Kg,20.0,28.0,1,1.3,1,24.0
2024-01-11,portakal (muhteli̇f),Kg,7.0,14.0,0,1.0,1,10.5
2024-01-11,üzüm (çeki̇rdeksi̇z),Kg,40.0,60.0,0,1.4,0,50.0
2024-01-11,üzüm (muhteli̇f),Kg,30.0,60.0,0,1.4,0,45.0
2024-01-11,kavun (muhteli̇f),Kg,15.0,35.0,0,1.2,0,25.0
2024-01-11,üzüm (si̇yah),Kg,40.0,65.0,0,1.4,0,52.5
2024-01-11,ki̇vi̇ (i̇thal),Kg,60.0,90.0,0,1.2,0,75.0
2024-01-11,ki̇vi̇,Kg,20.0,45.0,0,1.2,0,32.5
2024-01-11,hurma (cennet),Kg,30.0,60.0,0,1.2,0,45.0
2024-01-11,mandali̇na (satsuma),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-11,mandali̇n (muhteli̇f),Kg,6.0,13.0,0,1.2,0,9.5
2024-01-11,nar (muhteli̇f),Kg,13.0,35.0,0,1.1,0,24.0
2024-01-11,nar (çeki̇rdeksi̇z),Kg,35.0,48.0,0,1.1,0,41.5
2024-01-11,termi̇ye,Kg,15.0,22.0,0,1.2,0,18.5
2024-01-11,armut (ankara),Kg,25.0,35.0,0,1.1,0,30.0
2024-01-11,ayva (muhteli̇f),Kg,20.0,30.0,0,1.2,0,25.0
2024-01-11,elma (arjanti̇n),Kg,20.0,33.0,0,1.1,0,26.5
2024-01-11,greyfurt,Kg,5.0,10.0,0,1.2,0,7.5
2024-01-11,yer elmasi,Kg,18.0,20.0,0,1.1,0,19.0
2024-01-11,karpuz (muhteli̇f),Kg,26.0,35.0,0,1.0,0,30.5
2024-01-11,kestane,Kg,80.0,190.0,0,1.2,0,135.0
2024-01-11,portakal (fi̇ni̇ke),Kg,10.0,28.0,0,1.0,1,19.0
2024-01-11,bi̇ber (ci̇n),Kg,30.0,55.0,0,1.2,0,42.5
2024-01-11,bi̇ber (çarli̇),Kg,20.0,28.0,0,1.2,0,24.0
2024-01-11,bi̇ber (dolma),Kg,25.0,36.0,0,1.2,0,30.5
2024-01-11,bi̇ber (kil),Kg,30.0,50.0,0,1.2,0,40.0
2024-01-11,bi̇ber (kapya),Kg,20.0,37.0,0,1.2,0,28.5
2024-01-11,bi̇ber (si̇vri̇),Kg,18.0,33.0,0,1.2,0,25.5
2024-01-11,bi̇ber (köy),Kg,25.0,35.0,0,1.2,0,30.0
2024-01-11,brokoli̇,Kg,15.0,27.0,0,1.5,0,21.0
2024-01-11,dere otu,Bağ,5.0,7.0,0,1.2,0,6.0
2024-01-11,domates (çeri),Kg,30.0,43.0,0,1.5,0,36.5
2024-01-11,domates (muhteli̇f),Kg,20.0,30.0,0,1.5,0,25.0
2024-01-11,domates (salkim),Kg,23.0,35.0,0,1.5,0,29.0
2024-01-11,domates (salkim kutu),Kg,27.0,35.0,0,1.5,0,31.0
2024-01-11,domates (köy),Kg,22.0,33.0,0,1.5,0,27.5
2024-01-11,domates (i̇ki̇nci̇),Kg,14.0,20.0,0,1.5,0,17.0
2024-01-11,ekşi̇ ot (bağ),Bağ,4.0,7.5,0,1.2,0,5.75
2024-01-11,fasulye (muhteli̇f),Kg,30.0,45.0,0,1.2,0,37.5
2024-01-11,fesleğen (reyhan),Bağ,6.0,10.0,0,1.2,0,8.0
2024-01-11,ispanak,Kg,10.0,16.0,0,1.2,0,13.0
2024-01-11,kabak (beyaz),Kg,20.0,35.0,0,1.2,0,27.5
2024-01-11,kabak (kara),Kg,20.0,35.0,0,1.2,0,27.5
2024-01-11,karnabahar,Kg,7.0,15.0,0,1.4,0,11.0
2024-01-11,lahana (beyaz),Kg,5.0,10.0,0,1.2,1,7.5
2024-01-11,lahana (mor),Kg,6.0,12.0,0,1.2,1,9.0
2024-01-11,mantar (kültür),Kg,60.0,80.0,0,1.2,0,70.0
2024-01-11,marul (aysberk),Adet,17.0,25.0,0,1.6,0,21.0
2024-01-11,marul (mor),Adet,15.0,21.0,0,1.6,0,18.0
2024-01-11,marul (muhteli̇f),Adet,12.0,17.0,0,1.6,0,14.5
2024-01-11,maydonoz,Bağ,3.0,5.0,0,1.2,0,4.0
2024-01-11,nane (bağ),Bağ,7.0,12.0,0,1.6,0,9.5
2024-01-11,patates,Kg,12.0,17.0,0,1.0,1,14.5
2024-01-11,patlican (kemer),Kg,15.0,20.0,0,1.2,0,17.5
2024-01-11,patlican (topak),Kg,20.0,25.0,0,1.2,0,22.5
2024-01-11,pirasa,Kg,10.0,17.0,0,1.2,0,13.5
2024-01-11,roka (bağ),Bağ,5.0,8.0,0,1.2,0,6.5
2024-01-11,salatalik (si̇lor),Kg,22.0,35.0,0,1.2,0,28.5
2024-01-11,salatalik (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-01-11,sarimsak (kuru),Kg,50.0,100.0,0,1.2,0,75.0
2024-01-11,semi̇z otu (bağ),Bağ,7.0,12.0,0,1.2,0,9.5
2024-01-11,sogan (kuru),Kg,6.0,9.0,0,1.2,0,7.5
2024-01-11,sogan (yeşi̇l),Kg,25.0,35.0,0,1.2,0,30.0
2024-01-11,tere,Bağ,4.0,8.0,0,1.2,0,6.0
2024-01-11,zencefi̇l (taze),Kg,150.0,200.0,0,1.2,0,175.0
2024-01-11,ananas,Adet,45.0,60.0,1,1.2,0,52.5
2024-01-11,armut (deveci̇),Kg,25.0,38.0,0,1.1,0,31.5
2024-01-11,armut (muhteli̇f),Kg,28.0,40.0,0,1.1,0,34.0
2024-01-11,armut (santa mari̇na),Kg,30.0,45.0,0,1.1,0,37.5
2024-01-11,avakado,Adet,20.0,30.0,0,1.2,0,25.0
2024-01-11,çi̇lek,Kg,40.0,80.0,0,1.2,0,60.0
2024-01-11,elma (golden),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-11,elma (starki̇ng),Kg,15.0,28.0,0,1.1,0,21.5
2024-01-11,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-01-11,elma (amasya),Kg,24.0,33.0,0,1.1,0,28.5
2024-01-11,elma (granny smi̇th),Kg,18.0,33.0,0,1.1,0,25.5
2024-01-11,eri̇k (anjeli̇ka),Kg,45.0,75.0,0,1.2,0,60.0
2024-01-11,havuç,Kg,7.0,11.0,0,1.1,1,9.0
2024-01-11,hi̇ndi̇stan cevi̇zi̇,Adet,35.0,50.0,0,1.2,0,42.5
2024-01-11,li̇mon,Kg,4.0,10.0,0,1.2,0,7.0
2024-01-11,li̇mon (yatak),Kg,7.0,18.0,0,1.2,0,12.5
2024-01-11,li̇mon (fi̇le),Kg,7.0,12.0,0,1.2,0,9.5
2024-01-11,muz (i̇thal),Kg,50.0,60.0,1,1.3,1,55.0
2024-01-11,muz (yerli̇),Kg,20.0,28.0,1,1.3,1,24.0
2024-01-11,portakal (muhteli̇f),Kg,7.0,14.0,0,1.0,1,10.5
2024-01-11,üzüm (çeki̇rdeksi̇z),Kg,40.0,60.0,0,1.4,0,50.0
2024-01-11,üzüm (muhteli̇f),Kg,30.0,60.0,0,1.4,0,45.0
